proyecto,barrio_colonia,ciudad,unidad,tipo,tipologia,recamaras,alberca,superficie_m2,precio,moneda,estado,piso,fecha_revision,url_drive
EDEN,Little Italy,Playa del Carmen,56,,,,,56.74,68407.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1Py_Cr_Tmn7TIc6R3yOdsZtvVdeo4js8d
PARAMAR BLACK,Aldea Zama,Tulum,106,,,,,80.35,4518094.86,MXN,VENDIDA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,92,,,,,92.7,4910305.14,MXN,APARTADA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,518,,,,,94.86,4518094.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,957,,,,,200.0,4957200.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,535,,,,,147.52,4535147.52,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,910,,,,,305.14,4910305.14,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,177,,,,,,4177732.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,212,,,,,,4212000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,112,,,,,79.7,4535147.52,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,206,,,,,80.4,4560731.28,MXN,VENDIDA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,560,,,,,,4560731.28,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,306,PENTHOUSE,PENTHOUSE,,,157.08,4220531.28,MXN,VENDIDA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,314,PENTHOUSE,PENTHOUSE,,,97.42,4957200.0,MXN,APARTADA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,307,,,,,157.08,4263157.08,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,312,PENTHOUSE,PENTHOUSE,,,116.5,5815800.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,313,PENTHOUSE,PENTHOUSE,,,101.38,5103000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,101,,,,,80.35,251005.27,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,102,,,,,92.7,275400.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,103,,,,,79.7,251952.64,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,105,,,,,92.7,272794.73,USD,APARTADA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,107,,,,,82.8,232096.27,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,110,,,,,79.7,234000.0,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,203,,,,,79.7,253373.96,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,204,,,,,79.7,253373.96,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,207,,,,,96.27,232096.27,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,209,,,,,79.7,253373.96,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
PARAMAR BLACK,Aldea Zama,Tulum,211,,,,,92.5,275400.0,USD,APARTADA,,2026-03-17,https://drive.google.com/drive/u/0/folders/1UxrnCfO8To4DP6BdcJIv-55TNoIXYM4T
IDILIK RESIDENCES,Little Italy,Playa del Carmen,70,,,,,70.82,6350000.0,MXN,APARTADA,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,106,,,,,,10500000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,108,,,,,60.75,5950000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,109,,,,,60.75,5950000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,309,,,,,60.75,5750000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,311,,,,,51.73,4450000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,401,,,,,60.75,5625000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,402,,,,,60.75,5625000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,403,,,,,60.75,5625000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,408,,,,,60.75,5850000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,502,,,,,60.75,5725000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,503,,,,,60.75,5725000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,601,,,,,68.64,5975000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,602,,,,,60.75,5875000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,610,,,,,51.73,4750000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,611,,,,,51.73,4750000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
IDILIK RESIDENCES,Little Italy,Playa del Carmen,701,,,,,114.05,9450000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1DJmYwQnekQQ7myUnF90I2eOdAQi2SFdi
ARTEM BY DK,Region 8,Tulum,89,,,,,89.73,6138380.16,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,92,,,,,92.92,6138380.16,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,101,,,,,101.73,6509286.84,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,137,,,,,137.06,7079580.16,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,149,,,,,149.58,7338340.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,102,,,,,102.46,6509286.84,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,10,,,,,103.24,6509286.84,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,11,,,,,134.97,7079580.16,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,12,,,,,118.54,6663380.16,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,13,,,,,102.4,6509286.84,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,14,,,,,90.03,6138380.16,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,15,,,,,91.5,6138380.16,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,103,,,,,81.43,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,104,,,,,81.48,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,105,,,,,81.4,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,106,,,,,81.46,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,107,,,,,81.48,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,108,,,,,81.48,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,109,,,,,81.48,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,110,,,,,81.48,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,111,,,,,81.48,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,112,,,,,81.48,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,113,,,,,81.48,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,114,,,,,81.48,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,115,,,,,81.4,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,201,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,202,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,203,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,204,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,205,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,206,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,207,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,208,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,209,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,210,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,211,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,212,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,213,,,,,81.5,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,214,,,,,81.52,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,215,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,301,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,302,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,303,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,304,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,305,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,306,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,307,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,308,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,309,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,310,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,311,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,312,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,313,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,314,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,315,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,401,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,402,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,403,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,404,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,405,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,406,,,,,81.55,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,407,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,408,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,409,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,410,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,411,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,412,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,413,,,,,81.5,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,414,,,,,81.52,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,415,,,,,81.54,4700000.0,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,501,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,502,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,503,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,504,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,505,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,506,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,507,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,508,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,509,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,510,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,511,,,,,106.23,6872572.86,MXN,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,965,,,,,,356882.57,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,1000,,,,,,356882.57,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
ARTEM BY DK,Region 8,Tulum,1095,,,,,446.91,378446.91,USD,DISPONIBLE,,2026-03-17,https://drive.google.com/drive/folders/1JXL2avCKKH1-bSu6_fxDBcFk2FmWyAm_
